"id_vendas","id_veiculos","id_concessionarias","id_vendedores","id_clientes","valor_pago","data_venda","data_inclusao","data_atualizacao"
262449,3,28,8,261161,"476361.49","2025-12-29 12:35:02.002209+00","2025-12-29 12:35:02.002209+00","2025-12-29 12:35:02.002209+00"
262523,8,18,51,261234,"286157.38","2025-12-29 18:40:01.874213+00","2025-12-29 18:40:01.874213+00","2025-12-29 18:40:01.874213+00"
262597,2,24,49,261308,"336136.26","2025-12-30 00:50:01.781044+00","2025-12-30 00:50:01.781044+00","2025-12-30 00:50:01.781044+00"
262664,2,24,49,261375,"345894.09","2025-12-30 06:25:01.775083+00","2025-12-30 06:25:01.775083+00","2025-12-30 06:25:01.775083+00"
262738,8,4,43,261449,"296879.95","2025-12-30 12:35:01.542374+00","2025-12-30 12:35:01.542374+00","2025-12-30 12:35:01.542374+00"
261798,7,29,42,260511,"394676.21","2025-12-27 06:25:01.815584+00","2025-12-27 06:25:01.815584+00","2025-12-27 06:25:01.815584+00"
261872,1,19,40,260585,"237757.38","2025-12-27 12:35:01.562727+00","2025-12-27 12:35:01.562727+00","2025-12-27 12:35:01.562727+00"
261946,4,22,35,260659,"276365.11","2025-12-27 18:45:01.712136+00","2025-12-27 18:45:01.712136+00","2025-12-27 18:45:01.712136+00"
262020,8,2,46,260732,"294512.58","2025-12-28 00:50:01.58477+00","2025-12-28 00:50:01.58477+00","2025-12-28 00:50:01.58477+00"
261510,7,17,26,260223,"394725.45","2025-12-26 06:25:01.482081+00","2025-12-26 06:25:01.482081+00","2025-12-26 06:25:01.482081+00"
261584,7,9,37,260297,"388808.15","2025-12-26 12:35:01.726379+00","2025-12-26 12:35:01.726379+00","2025-12-26 12:35:01.726379+00"
261658,2,5,19,260371,"338206.28","2025-12-26 18:45:01.918037+00","2025-12-26 18:45:01.918037+00","2025-12-26 18:45:01.918037+00"
261732,8,13,15,260445,"291573.24","2025-12-27 00:55:01.595797+00","2025-12-27 00:55:01.595797+00","2025-12-27 00:55:01.595797+00"
262088,5,24,49,260800,"311820.98","2025-12-28 06:30:01.371845+00","2025-12-28 06:30:01.371845+00","2025-12-28 06:30:01.371845+00"
262162,2,6,30,260874,"339006.80","2025-12-28 12:40:01.245198+00","2025-12-28 12:40:01.245198+00","2025-12-28 12:40:01.245198+00"
262236,8,20,50,260948,"294791.60","2025-12-28 18:50:01.530198+00","2025-12-28 18:50:01.530198+00","2025-12-28 18:50:01.530198+00"
262310,3,14,45,261022,"492407.30","2025-12-29 01:00:01.907037+00","2025-12-29 01:00:01.907037+00","2025-12-29 01:00:01.907037+00"
262376,6,13,13,261088,"778687.36","2025-12-29 06:30:01.332326+00","2025-12-29 06:30:01.332326+00","2025-12-29 06:30:01.332326+00"
262450,3,19,40,261162,"493025.87","2025-12-29 12:40:01.134834+00","2025-12-29 12:40:01.134834+00","2025-12-29 12:40:01.134834+00"
262524,3,13,12,261235,"479688.33","2025-12-29 18:45:02.040887+00","2025-12-29 18:45:02.040887+00","2025-12-29 18:45:02.040887+00"
262598,4,29,42,261309,"274919.03","2025-12-30 00:55:01.979571+00","2025-12-30 00:55:01.979571+00","2025-12-30 00:55:01.979571+00"
262665,5,11,36,261376,"308228.65","2025-12-30 06:30:01.530613+00","2025-12-30 06:30:01.530613+00","2025-12-30 06:30:01.530613+00"
262739,7,14,45,261450,"385999.39","2025-12-30 12:40:01.69628+00","2025-12-30 12:40:01.69628+00","2025-12-30 12:40:01.69628+00"
261799,8,7,47,260512,"293253.03","2025-12-27 06:30:01.846469+00","2025-12-27 06:30:01.846469+00","2025-12-27 06:30:01.846469+00"
261873,5,1,34,260586,"315083.25","2025-12-27 12:40:01.755507+00","2025-12-27 12:40:01.755507+00","2025-12-27 12:40:01.755507+00"
261947,3,16,23,260660,"492589.26","2025-12-27 18:50:01.858688+00","2025-12-27 18:50:01.858688+00","2025-12-27 18:50:01.858688+00"
262021,6,25,4,260733,"769889.84","2025-12-28 00:55:01.729616+00","2025-12-28 00:55:01.729616+00","2025-12-28 00:55:01.729616+00"
261511,4,21,41,260224,"276771.56","2025-12-26 06:30:01.646945+00","2025-12-26 06:30:01.646945+00","2025-12-26 06:30:01.646945+00"
261585,8,16,24,260298,"291933.12","2025-12-26 12:40:01.90704+00","2025-12-26 12:40:01.90704+00","2025-12-26 12:40:01.90704+00"
261659,5,2,46,260372,"305945.77","2025-12-26 18:50:02.070116+00","2025-12-26 18:50:02.070116+00","2025-12-26 18:50:02.070116+00"
261733,2,25,1,260446,"336832.83","2025-12-27 01:00:01.758926+00","2025-12-27 01:00:01.758926+00","2025-12-27 01:00:01.758926+00"
262089,2,5,19,260801,"339915.33","2025-12-28 06:35:01.531804+00","2025-12-28 06:35:01.531804+00","2025-12-28 06:35:01.531804+00"
262163,1,8,53,260875,"241685.40","2025-12-28 12:45:01.392007+00","2025-12-28 12:45:01.392007+00","2025-12-28 12:45:01.392007+00"
262237,6,1,34,260949,"767630.32","2025-12-28 18:55:01.676822+00","2025-12-28 18:55:01.676822+00","2025-12-28 18:55:01.676822+00"
262311,8,5,17,261023,"291112.49","2025-12-29 01:05:02.067925+00","2025-12-29 01:05:02.067925+00","2025-12-29 01:05:02.067925+00"
262377,8,13,13,261089,"291660.16","2025-12-29 06:35:01.479016+00","2025-12-29 06:35:01.479016+00","2025-12-29 06:35:01.479016+00"
262451,6,3,32,261163,"772363.73","2025-12-29 12:45:01.270345+00","2025-12-29 12:45:01.270345+00","2025-12-29 12:45:01.270345+00"
262525,4,19,40,261236,"274904.03","2025-12-29 18:50:01.185574+00","2025-12-29 18:50:01.185574+00","2025-12-29 18:50:01.185574+00"
262599,5,19,40,261310,"308394.67","2025-12-30 01:00:01.132771+00","2025-12-30 01:00:01.132771+00","2025-12-30 01:00:01.132771+00"
262666,2,25,4,261377,"336138.06","2025-12-30 06:35:01.722852+00","2025-12-30 06:35:01.722852+00","2025-12-30 06:35:01.722852+00"
262740,1,27,52,261451,"240566.21","2025-12-30 12:45:01.849214+00","2025-12-30 12:45:01.849214+00","2025-12-30 12:45:01.849214+00"
261800,4,25,2,260513,"270242.04","2025-12-27 06:35:02.034135+00","2025-12-27 06:35:02.034135+00","2025-12-27 06:35:02.034135+00"
261874,4,29,42,260587,"268742.99","2025-12-27 12:45:01.909146+00","2025-12-27 12:45:01.909146+00","2025-12-27 12:45:01.909146+00"
261948,2,7,47,260661,"344835.23","2025-12-27 18:55:02.004551+00","2025-12-27 18:55:02.004551+00","2025-12-27 18:55:02.004551+00"
262022,2,9,37,260734,"344043.92","2025-12-28 01:00:01.889376+00","2025-12-28 01:00:01.889376+00","2025-12-28 01:00:01.889376+00"
261512,4,21,41,260225,"270148.19","2025-12-26 06:35:01.803356+00","2025-12-26 06:35:01.803356+00","2025-12-26 06:35:01.803356+00"
261586,2,19,40,260299,"332767.06","2025-12-26 12:45:02.088921+00","2025-12-26 12:45:02.088921+00","2025-12-26 12:45:02.088921+00"
261660,1,19,40,260373,"239762.34","2025-12-26 18:55:01.21067+00","2025-12-26 18:55:01.21067+00","2025-12-26 18:55:01.21067+00"
261734,7,7,47,260447,"394477.76","2025-12-27 01:05:02.000503+00","2025-12-27 01:05:02.000503+00","2025-12-27 01:05:02.000503+00"
262090,2,8,53,260802,"333737.01","2025-12-28 06:40:01.721803+00","2025-12-28 06:40:01.721803+00","2025-12-28 06:40:01.721803+00"
262164,2,19,40,260876,"342906.83","2025-12-28 12:50:01.538084+00","2025-12-28 12:50:01.538084+00","2025-12-28 12:50:01.538084+00"
262238,5,13,14,260950,"313270.95","2025-12-28 19:00:01.831689+00","2025-12-28 19:00:01.831689+00","2025-12-28 19:00:01.831689+00"
262312,7,28,8,261024,"388296.98","2025-12-29 01:10:01.178035+00","2025-12-29 01:10:01.178035+00","2025-12-29 01:10:01.178035+00"
262378,8,10,44,261090,"286225.70","2025-12-29 06:40:01.659061+00","2025-12-29 06:40:01.659061+00","2025-12-29 06:40:01.659061+00"
262452,1,24,49,261164,"240210.52","2025-12-29 12:50:01.394349+00","2025-12-29 12:50:01.394349+00","2025-12-29 12:50:01.394349+00"
262526,7,25,5,261237,"395399.83","2025-12-29 18:55:01.313372+00","2025-12-29 18:55:01.313372+00","2025-12-29 18:55:01.313372+00"
262600,1,22,35,261311,"239489.76","2025-12-30 01:05:01.270694+00","2025-12-30 01:05:01.270694+00","2025-12-30 01:05:01.270694+00"
262667,2,5,20,261378,"338917.09","2025-12-30 06:40:01.960561+00","2025-12-30 06:40:01.960561+00","2025-12-30 06:40:01.960561+00"
262741,4,11,36,261452,"269992.12","2025-12-30 12:50:02.023715+00","2025-12-30 12:50:02.023715+00","2025-12-30 12:50:02.023715+00"
261801,5,9,37,260514,"310970.78","2025-12-27 06:40:01.328576+00","2025-12-27 06:40:01.328576+00","2025-12-27 06:40:01.328576+00"
261875,8,25,2,260588,"292368.91","2025-12-27 12:50:02.063049+00","2025-12-27 12:50:02.063049+00","2025-12-27 12:50:02.063049+00"
261949,5,5,20,260662,"308632.71","2025-12-27 19:00:01.142346+00","2025-12-27 19:00:01.142346+00","2025-12-27 19:00:01.142346+00"
262023,3,16,23,260735,"494654.85","2025-12-28 01:05:02.05922+00","2025-12-28 01:05:02.05922+00","2025-12-28 01:05:02.05922+00"
261513,4,8,53,260226,"268858.98","2025-12-26 06:40:01.985584+00","2025-12-26 06:40:01.985584+00","2025-12-26 06:40:01.985584+00"
261587,2,14,45,260300,"342534.52","2025-12-26 12:50:01.213989+00","2025-12-26 12:50:01.213989+00","2025-12-26 12:50:01.213989+00"
261661,4,9,37,260374,"271161.67","2025-12-26 19:00:01.350409+00","2025-12-26 19:00:01.350409+00","2025-12-26 19:00:01.350409+00"
261735,1,17,26,260448,"239143.54","2025-12-27 01:10:01.136145+00","2025-12-27 01:10:01.136145+00","2025-12-27 01:10:01.136145+00"
262091,7,23,31,260803,"387444.92","2025-12-28 06:45:01.888638+00","2025-12-28 06:45:01.888638+00","2025-12-28 06:45:01.888638+00"
262165,2,28,8,260877,"341445.50","2025-12-28 12:55:01.71113+00","2025-12-28 12:55:01.71113+00","2025-12-28 12:55:01.71113+00"
262239,7,28,8,260951,"386715.73","2025-12-28 19:05:02.012663+00","2025-12-28 19:05:02.012663+00","2025-12-28 19:05:02.012663+00"
262313,5,7,47,261025,"316088.13","2025-12-29 01:15:01.315879+00","2025-12-29 01:15:01.315879+00","2025-12-29 01:15:01.315879+00"
262379,7,15,38,261091,"384289.29","2025-12-29 06:45:01.848451+00","2025-12-29 06:45:01.848451+00","2025-12-29 06:45:01.848451+00"
262453,6,23,31,261165,"767910.65","2025-12-29 12:55:01.555556+00","2025-12-29 12:55:01.555556+00","2025-12-29 12:55:01.555556+00"
262527,1,18,51,261238,"242118.01","2025-12-29 19:00:01.468733+00","2025-12-29 19:00:01.468733+00","2025-12-29 19:00:01.468733+00"
262601,5,28,6,261312,"307569.09","2025-12-30 01:10:01.408413+00","2025-12-30 01:10:01.408413+00","2025-12-30 01:10:01.408413+00"
262668,4,13,15,261379,"274516.54","2025-12-30 06:45:01.113855+00","2025-12-30 06:45:01.113855+00","2025-12-30 06:45:01.113855+00"
262742,8,5,20,261453,"290022.13","2025-12-30 12:55:01.16378+00","2025-12-30 12:55:01.16378+00","2025-12-30 12:55:01.16378+00"
261802,1,13,13,260515,"238030.31","2025-12-27 06:45:01.50816+00","2025-12-27 06:45:01.50816+00","2025-12-27 06:45:01.50816+00"
261876,4,13,12,260589,"269560.54","2025-12-27 12:55:01.207561+00","2025-12-27 12:55:01.207561+00","2025-12-27 12:55:01.207561+00"
261950,5,5,20,260663,"311978.93","2025-12-27 19:05:01.285861+00","2025-12-27 19:05:01.285861+00","2025-12-27 19:05:01.285861+00"
262024,4,8,53,260736,"275573.83","2025-12-28 01:10:01.194394+00","2025-12-28 01:10:01.194394+00","2025-12-28 01:10:01.194394+00"
261514,5,19,40,260227,"315081.18","2025-12-26 06:45:01.142033+00","2025-12-26 06:45:01.142033+00","2025-12-26 06:45:01.142033+00"
261588,2,2,46,260301,"342638.69","2025-12-26 12:55:01.36524+00","2025-12-26 12:55:01.36524+00","2025-12-26 12:55:01.36524+00"
261662,8,22,35,260375,"293526.84","2025-12-26 19:05:01.495176+00","2025-12-26 19:05:01.495176+00","2025-12-26 19:05:01.495176+00"
261736,4,20,50,260449,"272975.92","2025-12-27 01:15:01.293757+00","2025-12-27 01:15:01.293757+00","2025-12-27 01:15:01.293757+00"
262092,2,28,6,260804,"340593.64","2025-12-28 06:50:02.073917+00","2025-12-28 06:50:02.073917+00","2025-12-28 06:50:02.073917+00"
262166,4,7,47,260878,"269943.65","2025-12-28 13:00:01.88267+00","2025-12-28 13:00:01.88267+00","2025-12-28 13:00:01.88267+00"
262240,2,19,40,260952,"339490.49","2025-12-28 19:10:01.12383+00","2025-12-28 19:10:01.12383+00","2025-12-28 19:10:01.12383+00"
262314,5,19,40,261026,"310335.05","2025-12-29 01:20:01.449611+00","2025-12-29 01:20:01.449611+00","2025-12-29 01:20:01.449611+00"
262380,1,28,9,261092,"242226.20","2025-12-29 06:50:02.067281+00","2025-12-29 06:50:02.067281+00","2025-12-29 06:50:02.067281+00"
262454,5,13,11,261166,"313587.70","2025-12-29 13:00:01.706659+00","2025-12-29 13:00:01.706659+00","2025-12-29 13:00:01.706659+00"
262528,5,25,2,261239,"316555.63","2025-12-29 19:05:01.623626+00","2025-12-29 19:05:01.623626+00","2025-12-29 19:05:01.623626+00"
262602,2,5,19,261313,"345153.98","2025-12-30 01:15:01.547205+00","2025-12-30 01:15:01.547205+00","2025-12-30 01:15:01.547205+00"
262669,6,29,42,261380,"776159.95","2025-12-30 06:50:01.233187+00","2025-12-30 06:50:01.233187+00","2025-12-30 06:50:01.233187+00"
262743,6,14,45,261454,"761431.00","2025-12-30 13:00:01.301699+00","2025-12-30 13:00:01.301699+00","2025-12-30 13:00:01.301699+00"
261803,2,2,46,260516,"335442.86","2025-12-27 06:50:01.673205+00","2025-12-27 06:50:01.673205+00","2025-12-27 06:50:01.673205+00"
261877,3,5,20,260590,"476675.26","2025-12-27 13:00:01.34668+00","2025-12-27 13:00:01.34668+00","2025-12-27 13:00:01.34668+00"
261951,2,27,52,260664,"337027.97","2025-12-27 19:10:01.424109+00","2025-12-27 19:10:01.424109+00","2025-12-27 19:10:01.424109+00"
262025,1,4,43,260737,"238081.42","2025-12-28 01:15:01.335748+00","2025-12-28 01:15:01.335748+00","2025-12-28 01:15:01.335748+00"
261515,2,13,15,260228,"338643.27","2025-12-26 06:50:01.277308+00","2025-12-26 06:50:01.277308+00","2025-12-26 06:50:01.277308+00"
261589,8,11,36,260302,"288836.50","2025-12-26 13:00:01.497071+00","2025-12-26 13:00:01.497071+00","2025-12-26 13:00:01.497071+00"
261663,8,4,43,260376,"293147.87","2025-12-26 19:10:01.643784+00","2025-12-26 19:10:01.643784+00","2025-12-26 19:10:01.643784+00"
261737,1,5,18,260450,"246360.65","2025-12-27 01:20:01.433769+00","2025-12-27 01:20:01.433769+00","2025-12-27 01:20:01.433769+00"
262093,1,25,2,260805,"243190.45","2025-12-28 06:55:01.198104+00","2025-12-28 06:55:01.198104+00","2025-12-28 06:55:01.198104+00"
262167,2,23,31,260879,"345129.20","2025-12-28 13:05:02.074591+00","2025-12-28 13:05:02.074591+00","2025-12-28 13:05:02.074591+00"
262241,8,16,21,260953,"287282.83","2025-12-28 19:15:01.246839+00","2025-12-28 19:15:01.246839+00","2025-12-28 19:15:01.246839+00"
262315,5,19,40,261027,"309852.00","2025-12-29 01:25:01.675822+00","2025-12-29 01:25:01.675822+00","2025-12-29 01:25:01.675822+00"
262381,4,5,16,261093,"276494.66","2025-12-29 06:55:01.204014+00","2025-12-29 06:55:01.204014+00","2025-12-29 06:55:01.204014+00"
262455,3,7,47,261167,"492880.88","2025-12-29 13:05:01.866286+00","2025-12-29 13:05:01.866286+00","2025-12-29 13:05:01.866286+00"
262529,8,21,41,261240,"294713.34","2025-12-29 19:10:01.767548+00","2025-12-29 19:10:01.767548+00","2025-12-29 19:10:01.767548+00"
262603,2,5,18,261314,"339108.02","2025-12-30 01:20:01.70699+00","2025-12-30 01:20:01.70699+00","2025-12-30 01:20:01.70699+00"
262670,4,12,48,261381,"269131.83","2025-12-30 06:55:01.354021+00","2025-12-30 06:55:01.354021+00","2025-12-30 06:55:01.354021+00"
262744,2,20,50,261455,"333920.72","2025-12-30 13:05:01.45207+00","2025-12-30 13:05:01.45207+00","2025-12-30 13:05:01.45207+00"
261804,3,25,2,260517,"491614.79","2025-12-27 06:55:01.914568+00","2025-12-27 06:55:01.914568+00","2025-12-27 06:55:01.914568+00"
261878,3,6,28,260591,"479259.28","2025-12-27 13:05:01.479174+00","2025-12-27 13:05:01.479174+00","2025-12-27 13:05:01.479174+00"
261952,4,28,9,260665,"273526.21","2025-12-27 19:15:01.566229+00","2025-12-27 19:15:01.566229+00","2025-12-27 19:15:01.566229+00"
262026,1,28,9,260738,"237679.92","2025-12-28 01:20:01.468486+00","2025-12-28 01:20:01.468486+00","2025-12-28 01:20:01.468486+00"
261516,7,13,11,260229,"380967.04","2025-12-26 06:55:01.458541+00","2025-12-26 06:55:01.458541+00","2025-12-26 06:55:01.458541+00"
261590,2,8,53,260303,"335176.63","2025-12-26 13:05:01.6489+00","2025-12-26 13:05:01.6489+00","2025-12-26 13:05:01.6489+00"
261664,3,1,33,260377,"481785.85","2025-12-26 19:15:01.792761+00","2025-12-26 19:15:01.792761+00","2025-12-26 19:15:01.792761+00"
261738,1,13,15,260451,"244724.55","2025-12-27 01:25:01.648045+00","2025-12-27 01:25:01.648045+00","2025-12-27 01:25:01.648045+00"
262094,8,28,6,260806,"294941.96","2025-12-28 07:00:01.33716+00","2025-12-28 07:00:01.33716+00","2025-12-28 07:00:01.33716+00"
262168,4,13,14,260880,"267599.59","2025-12-28 13:10:01.21693+00","2025-12-28 13:10:01.21693+00","2025-12-28 13:10:01.21693+00"
262242,2,25,2,260954,"338510.75","2025-12-28 19:20:01.555639+00","2025-12-28 19:20:01.555639+00","2025-12-28 19:20:01.555639+00"
262316,1,23,31,261028,"237655.43","2025-12-29 01:30:01.834065+00","2025-12-29 01:30:01.834065+00","2025-12-29 01:30:01.834065+00"
262382,8,13,15,261094,"295376.95","2025-12-29 07:00:01.352413+00","2025-12-29 07:00:01.352413+00","2025-12-29 07:00:01.352413+00"
262456,5,16,23,261168,"305276.09","2025-12-29 13:10:02.013897+00","2025-12-29 13:10:02.013897+00","2025-12-29 13:10:02.013897+00"
262530,8,25,3,261241,"290855.27","2025-12-29 19:15:01.959216+00","2025-12-29 19:15:01.959216+00","2025-12-29 19:15:01.959216+00"
262604,2,25,3,261315,"342886.11","2025-12-30 01:25:01.923584+00","2025-12-30 01:25:01.923584+00","2025-12-30 01:25:01.923584+00"
262671,2,4,43,261382,"341256.21","2025-12-30 07:00:01.484586+00","2025-12-30 07:00:01.484586+00","2025-12-30 07:00:01.484586+00"
262745,1,16,23,261456,"239971.38","2025-12-30 13:10:01.627439+00","2025-12-30 13:10:01.627439+00","2025-12-30 13:10:01.627439+00"
261805,7,23,31,260518,"387414.17","2025-12-27 07:00:02.134644+00","2025-12-27 07:00:02.134644+00","2025-12-27 07:00:02.134644+00"
261879,2,19,40,260592,"336309.78","2025-12-27 13:10:01.621188+00","2025-12-27 13:10:01.621188+00","2025-12-27 13:10:01.621188+00"
261953,7,29,42,260666,"381145.23","2025-12-27 19:20:01.702711+00","2025-12-27 19:20:01.702711+00","2025-12-27 19:20:01.702711+00"
262027,5,19,40,260739,"312145.05","2025-12-28 01:25:01.694473+00","2025-12-28 01:25:01.694473+00","2025-12-28 01:25:01.694473+00"
261517,4,17,25,260230,"275214.60","2025-12-26 07:00:01.634142+00","2025-12-26 07:00:01.634142+00","2025-12-26 07:00:01.634142+00"
261591,4,25,2,260304,"276813.68","2025-12-26 13:10:01.788092+00","2025-12-26 13:10:01.788092+00","2025-12-26 13:10:01.788092+00"
261665,7,16,23,260378,"385588.77","2025-12-26 19:20:01.943067+00","2025-12-26 19:20:01.943067+00","2025-12-26 19:20:01.943067+00"
261739,2,29,42,260452,"334988.83","2025-12-27 01:30:01.797361+00","2025-12-27 01:30:01.797361+00","2025-12-27 01:30:01.797361+00"
262095,1,25,5,260807,"244921.77","2025-12-28 07:05:01.488034+00","2025-12-28 07:05:01.488034+00","2025-12-28 07:05:01.488034+00"
262169,4,25,3,260881,"274984.05","2025-12-28 13:15:01.358369+00","2025-12-28 13:15:01.358369+00","2025-12-28 13:15:01.358369+00"
262243,4,13,11,260955,"267948.41","2025-12-28 19:25:01.701313+00","2025-12-28 19:25:01.701313+00","2025-12-28 19:25:01.701313+00"
262317,6,19,40,261029,"763759.40","2025-12-29 01:35:01.986278+00","2025-12-29 01:35:01.986278+00","2025-12-29 01:35:01.986278+00"
262383,8,24,49,261095,"285916.63","2025-12-29 07:05:01.508885+00","2025-12-29 07:05:01.508885+00","2025-12-29 07:05:01.508885+00"
262457,1,25,2,261169,"241027.76","2025-12-29 13:15:01.156554+00","2025-12-29 13:15:01.156554+00","2025-12-29 13:15:01.156554+00"
262531,1,1,33,261242,"237810.88","2025-12-29 19:20:01.324519+00","2025-12-29 19:20:01.324519+00","2025-12-29 19:20:01.324519+00"
262605,2,29,42,261316,"333940.74","2025-12-30 01:30:02.089946+00","2025-12-30 01:30:02.089946+00","2025-12-30 01:30:02.089946+00"
262672,8,28,6,261383,"290485.69","2025-12-30 07:05:01.63218+00","2025-12-30 07:05:01.63218+00","2025-12-30 07:05:01.63218+00"
262746,4,24,49,261457,"275687.63","2025-12-30 13:15:01.788179+00","2025-12-30 13:15:01.788179+00","2025-12-30 13:15:01.788179+00"
261806,8,26,39,260519,"289638.68","2025-12-27 07:05:01.293435+00","2025-12-27 07:05:01.293435+00","2025-12-27 07:05:01.293435+00"
261880,2,28,7,260593,"337693.84","2025-12-27 13:15:01.749208+00","2025-12-27 13:15:01.749208+00","2025-12-27 13:15:01.749208+00"
261954,7,5,18,260667,"394615.88","2025-12-27 19:25:01.919944+00","2025-12-27 19:25:01.919944+00","2025-12-27 19:25:01.919944+00"
262028,1,28,10,260740,"238345.53","2025-12-28 01:30:01.842659+00","2025-12-28 01:30:01.842659+00","2025-12-28 01:30:01.842659+00"
261518,5,13,11,260231,"307904.33","2025-12-26 07:05:01.795868+00","2025-12-26 07:05:01.795868+00","2025-12-26 07:05:01.795868+00"
261592,4,15,38,260305,"269295.46","2025-12-26 13:15:01.947251+00","2025-12-26 13:15:01.947251+00","2025-12-26 13:15:01.947251+00"
261666,7,28,9,260379,"394576.45","2025-12-26 19:25:02.112984+00","2025-12-26 19:25:02.112984+00","2025-12-26 19:25:02.112984+00"
261740,2,8,53,260453,"340618.32","2025-12-27 01:35:01.95634+00","2025-12-27 01:35:01.95634+00","2025-12-27 01:35:01.95634+00"
262096,2,19,40,260808,"340198.08","2025-12-28 07:10:01.628636+00","2025-12-28 07:10:01.628636+00","2025-12-28 07:10:01.628636+00"
262170,2,17,27,260882,"337288.38","2025-12-28 13:20:01.504731+00","2025-12-28 13:20:01.504731+00","2025-12-28 13:20:01.504731+00"
262244,8,6,28,260956,"292535.37","2025-12-28 19:30:01.841926+00","2025-12-28 19:30:01.841926+00","2025-12-28 19:30:01.841926+00"
262318,1,25,5,261030,"239284.68","2025-12-29 01:40:01.128543+00","2025-12-29 01:40:01.128543+00","2025-12-29 01:40:01.128543+00"
262384,3,5,19,261096,"476231.08","2025-12-29 07:10:01.680065+00","2025-12-29 07:10:01.680065+00","2025-12-29 07:10:01.680065+00"
262458,7,5,17,261170,"381019.20","2025-12-29 13:20:01.289554+00","2025-12-29 13:20:01.289554+00","2025-12-29 13:20:01.289554+00"
262532,8,24,49,261243,"294405.93","2025-12-29 19:25:01.462361+00","2025-12-29 19:25:01.462361+00","2025-12-29 19:25:01.462361+00"
262606,7,27,52,261317,"380571.39","2025-12-30 01:35:01.236973+00","2025-12-30 01:35:01.236973+00","2025-12-30 01:35:01.236973+00"
262673,2,21,41,261384,"338237.26","2025-12-30 07:10:01.77889+00","2025-12-30 07:10:01.77889+00","2025-12-30 07:10:01.77889+00"
262747,4,25,4,261458,"269106.07","2025-12-30 13:20:01.969022+00","2025-12-30 13:20:01.969022+00","2025-12-30 13:20:01.969022+00"
261807,3,26,39,260520,"477814.36","2025-12-27 07:10:01.441615+00","2025-12-27 07:10:01.441615+00","2025-12-27 07:10:01.441615+00"
261881,6,16,24,260594,"778828.76","2025-12-27 13:20:02.119107+00","2025-12-27 13:20:02.119107+00","2025-12-27 13:20:02.119107+00"
261955,5,1,33,260668,"306753.53","2025-12-27 19:30:02.079543+00","2025-12-27 19:30:02.079543+00","2025-12-27 19:30:02.079543+00"
262029,5,1,34,260741,"312259.62","2025-12-28 01:35:02.004934+00","2025-12-28 01:35:02.004934+00","2025-12-28 01:35:02.004934+00"
261519,1,27,52,260232,"237683.12","2025-12-26 07:10:01.955681+00","2025-12-26 07:10:01.955681+00","2025-12-26 07:10:01.955681+00"
261593,1,28,10,260306,"238885.53","2025-12-26 13:20:02.14668+00","2025-12-26 13:20:02.14668+00","2025-12-26 13:20:02.14668+00"
261667,1,24,49,260380,"243149.60","2025-12-26 19:30:01.253734+00","2025-12-26 19:30:01.253734+00","2025-12-26 19:30:01.253734+00"
261741,3,17,26,260454,"477877.13","2025-12-27 01:40:02.149677+00","2025-12-27 01:40:02.149677+00","2025-12-27 01:40:02.149677+00"
262097,1,9,37,260809,"241333.56","2025-12-28 07:15:01.800524+00","2025-12-28 07:15:01.800524+00","2025-12-28 07:15:01.800524+00"
262171,1,1,34,260883,"245275.75","2025-12-28 13:25:01.741818+00","2025-12-28 13:25:01.741818+00","2025-12-28 13:25:01.741818+00"
262245,7,27,52,260957,"384561.54","2025-12-28 19:35:02.071946+00","2025-12-28 19:35:02.071946+00","2025-12-28 19:35:02.071946+00"
262319,8,23,31,261031,"285199.56","2025-12-29 01:45:01.268472+00","2025-12-29 01:45:01.268472+00","2025-12-29 01:45:01.268472+00"
262385,8,29,42,261097,"296676.51","2025-12-29 07:15:01.850824+00","2025-12-29 07:15:01.850824+00","2025-12-29 07:15:01.850824+00"
262459,1,5,5,260017,"249000.00","2025-12-29 13:24:49.193+00","2025-12-29 13:24:49.193+00","2025-12-29 13:24:49.193+00"
262533,4,23,31,261244,"267109.91","2025-12-29 19:30:01.603529+00","2025-12-29 19:30:01.603529+00","2025-12-29 19:30:01.603529+00"
262607,8,18,51,261318,"292580.03","2025-12-30 01:40:01.434778+00","2025-12-30 01:40:01.434778+00","2025-12-30 01:40:01.434778+00"
262674,8,8,53,261385,"291826.72","2025-12-30 07:15:01.929031+00","2025-12-30 07:15:01.929031+00","2025-12-30 07:15:01.929031+00"
262748,5,12,48,261459,"310333.38","2025-12-30 13:25:01.145682+00","2025-12-30 13:25:01.145682+00","2025-12-30 13:25:01.145682+00"
261808,2,5,16,260521,"345259.75","2025-12-27 07:15:01.589578+00","2025-12-27 07:15:01.589578+00","2025-12-27 07:15:01.589578+00"
261882,4,20,50,260595,"270346.89","2025-12-27 13:25:01.256458+00","2025-12-27 13:25:01.256458+00","2025-12-27 13:25:01.256458+00"
261956,4,17,27,260669,"269792.79","2025-12-27 19:35:01.222825+00","2025-12-27 19:35:01.222825+00","2025-12-27 19:35:01.222825+00"
262030,8,5,17,260742,"293647.12","2025-12-28 01:40:01.142127+00","2025-12-28 01:40:01.142127+00","2025-12-28 01:40:01.142127+00"
261520,6,27,52,260233,"782035.67","2025-12-26 07:15:02.138039+00","2025-12-26 07:15:02.138039+00","2025-12-26 07:15:02.138039+00"
